grid,laps,year,round,lat,lng,alt,position_quali,q1,q2,q3,points_driver_standing,position_driver_standing,wins,points_team_standing,position_team_standing,wins_team_standing,podium,age_at_race
9,58,2008,9,52.0786,-1.01694,153,9.0,80.676,80.086,83.305,48.0,2.0,3.0,96.0,1.0,5.0,0,27.197809719370294
10,39,2008,9,52.0786,-1.01694,153,10.0,80.444,79.788,0.0,46.0,4.0,1.0,82.0,2.0,1.0,0,23.578370978781656
17,38,2008,9,52.0786,-1.01694,153,17.0,81.631,0.0,0.0,3.0,16.0,0.0,14.0,8.0,0.0,0,28.462696783025326
7,35,2008,9,52.0786,-1.01694,153,7.0,80.818,80.115,82.491,2.0,18.0,0.0,15.0,7.0,0.0,0,22.94866529774127
19,16,2008,9,52.0786,-1.01694,153,20.0,81.885,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.474332648870636
18,10,2008,9,52.0786,-1.01694,153,19.0,81.786,0.0,0.0,0.0,22.0,0.0,0.0,10.0,0.0,0,25.4839151266256
8,0,2008,9,52.0786,-1.01694,153,8.0,80.318,80.10900000000001,83.251,5.0,15.0,0.0,7.0,9.0,0.0,0,21.010266940451746
11,0,2008,9,52.0786,-1.01694,153,11.0,81.224,80.174,0.0,6.0,13.0,0.0,24.0,5.0,0.0,0,37.27857631759069
1,67,2008,10,49.3278,8.56583,103,1.0,75.218,74.603,75.666,58.0,1.0,4.0,86.0,3.0,4.0,1,23.531827515400412
17,67,2008,10,49.3278,8.56583,103,17.0,76.189,0.0,0.0,10.0,11.0,0.0,23.0,6.0,0.0,1,22.986995208761122
2,67,2008,10,49.3278,8.56583,103,2.0,74.92099999999999,74.747,75.859,54.0,2.0,3.0,105.0,1.0,5.0,1,27.236139630390145
12,67,2008,10,49.3278,8.56583,103,12.0,75.596,75.581,0.0,41.0,5.0,0.0,89.0,2.0,1.0,0,31.195071868583163
3,67,2008,10,49.3278,8.56583,103,3.0,75.476,74.855,76.143,28.0,6.0,0.0,86.0,3.0,4.0,0,26.751540041067763
6,67,2008,10,49.3278,8.56583,103,6.0,75.201,74.949,76.389,51.0,3.0,2.0,105.0,1.0,5.0,0,28.758384668035593
7,67,2008,10,49.3278,8.56583,103,7.0,75.985,75.109,76.521,48.0,4.0,1.0,89.0,2.0,1.0,0,23.616700889801507
9,67,2008,10,49.3278,8.56583,103,9.0,75.532,75.42,77.244,6.0,15.0,0.0,8.0,9.0,0.0,0,21.048596851471594
4,67,2008,10,49.3278,8.56583,103,4.0,75.56,75.122,76.191,20.0,7.0,0.0,25.0,4.0,0.0,0,34.02053388090349
13,67,2008,10,49.3278,8.56583,103,13.0,75.863,75.633,0.0,8.0,12.0,0.0,16.0,7.0,0.0,0,23.06365503080082
5,67,2008,10,49.3278,8.56583,103,5.0,75.917,74.943,76.385,13.0,9.0,0.0,23.0,6.0,0.0,0,26.976043805612594
15,67,2008,10,49.3278,8.56583,103,15.0,75.92699999999999,75.858,0.0,2.0,18.0,0.0,8.0,9.0,0.0,0,29.39082819986311
10,67,2008,10,49.3278,8.56583,103,10.0,75.975,75.338,77.503,6.0,14.0,0.0,24.0,5.0,0.0,0,37.31690622861054
16,67,2008,10,49.3278,8.56583,103,16.0,76.083,0.0,0.0,8.0,13.0,0.0,16.0,7.0,0.0,0,23.520876112251884
19,67,2008,10,49.3278,8.56583,103,19.0,76.657,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0,25.522245037645447
20,67,2008,10,49.3278,8.56583,103,20.0,76.963,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.51266255989049
14,66,2008,10,49.3278,8.56583,103,14.0,75.993,75.701,0.0,3.0,17.0,0.0,14.0,8.0,0.0,0,28.501026694045173
18,50,2008,10,49.3278,8.56583,103,18.0,76.246,0.0,0.0,11.0,10.0,0.0,14.0,8.0,0.0,0,36.158795345653665
8,40,2008,10,49.3278,8.56583,103,8.0,75.9,75.481,77.014,18.0,8.0,0.0,24.0,5.0,0.0,0,31.89596167008898
11,35,2008,10,49.3278,8.56583,103,11.0,75.56,75.508,0.0,5.0,16.0,0.0,25.0,4.0,0.0,0,26.340862422997947
2,70,2008,11,47.5789,19.2486,264,2.0,79.945,79.48,81.14,38.0,6.0,1.0,100.0,2.0,5.0,1,26.78986995208761
5,70,2008,11,47.5789,19.2486,264,5.0,79.98,79.246,81.326,13.0,10.0,0.0,35.0,4.0,0.0,1,26.379192334017795
6,70,2008,11,47.5789,19.2486,264,6.0,80.006,79.54599999999999,81.51599999999999,57.0,2.0,2.0,111.0,1.0,5.0,1,28.79671457905544
7,70,2008,11,47.5789,19.2486,264,7.0,80.229,79.816,81.69800000000001,18.0,8.0,0.0,31.0,5.0,0.0,0,27.014373716632445
1,70,2008,11,47.5789,19.2486,264,1.0,79.376,79.473,80.899,62.0,1.0,4.0,100.0,2.0,5.0,0,23.57015742642026
10,70,2008,11,47.5789,19.2486,264,10.0,80.583,80.131,82.371,13.0,11.0,0.0,31.0,5.0,0.0,0,23.025325119780973
9,70,2008,11,47.5789,19.2486,264,9.0,79.94200000000001,79.486,81.767,22.0,7.0,0.0,35.0,4.0,0.0,0,34.05886379192334
4,70,2008,11,47.5789,19.2486,264,4.0,80.053,79.776,81.281,49.0,4.0,1.0,90.0,3.0,1.0,0,23.655030800821354
8,70,2008,11,47.5789,19.2486,264,8.0,80.07300000000001,80.04599999999999,81.732,18.0,9.0,0.0,24.0,6.0,0.0,0,31.93429158110883
15,70,2008,11,47.5789,19.2486,264,16.0,81.045,0.0,0.0,41.0,5.0,0.0,90.0,3.0,1.0,0,31.23340177960301
13,70,2008,11,47.5789,19.2486,264,13.0,80.505,80.502,0.0,6.0,15.0,0.0,24.0,6.0,0.0,0,37.35523613963039
12,69,2008,11,47.5789,19.2486,264,12.0,80.888,80.332,0.0,3.0,17.0,0.0,14.0,8.0,0.0,0,28.539356605065024
16,69,2008,11,47.5789,19.2486,264,17.0,81.08500000000001,0.0,0.0,8.0,14.0,0.0,16.0,7.0,0.0,0,23.55920602327173
14,69,2008,11,47.5789,19.2486,264,15.0,80.748,0.0,0.0,8.0,13.0,0.0,16.0,7.0,0.0,0,23.10198494182067
18,69,2008,11,47.5789,19.2486,264,19.0,81.67,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.55099247091034
17,68,2008,11,47.5789,19.2486,264,18.0,81.332,0.0,0.0,11.0,12.0,0.0,14.0,8.0,0.0,0,36.19712525667351
3,67,2008,11,47.5789,19.2486,264,3.0,79.578,79.068,81.191,54.0,3.0,3.0,111.0,1.0,5.0,0,27.274469541409992
19,67,2008,11,47.5789,19.2486,264,14.0,80.64,80.963,0.0,2.0,18.0,0.0,8.0,9.0,0.0,0,29.429158110882955
20,62,2008,11,47.5789,19.2486,264,20.0,82.113,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0,25.560574948665298
11,22,2008,11,47.5789,19.2486,264,11.0,80.157,80.144,0.0,6.0,16.0,0.0,8.0,9.0,0.0,0,21.086926762491444
1,57,2008,12,39.4589,-0.331667,4,1.0,98.176,97.85900000000001,98.989,64.0,2.0,4.0,121.0,1.0,6.0,1,27.33196440793977
2,57,2008,12,39.4589,-0.331667,4,2.0,98.464,97.95400000000001,99.199,70.0,1.0,4.0,113.0,2.0,5.0,1,23.627652292950035
3,57,2008,12,39.4589,-0.331667,4,3.0,98.34700000000001,98.05,99.392,55.0,4.0,1.0,96.0,3.0,1.0,1,23.71252566735113
5,57,2008,12,39.4589,-0.331667,4,5.0,98.656,98.12,99.937,43.0,5.0,1.0,113.0,2.0,5.0,0,26.847364818617386
7,57,2008,12,39.4589,-0.331667,4,7.0,97.94800000000001,97.928,100.309,26.0,7.0,0.0,41.0,4.0,0.0,0,34.116358658453116
6,57,2008,12,39.4589,-0.331667,4,6.0,98.14099999999999,97.842,100.142,9.0,14.0,0.0,11.0,9.0,0.0,0,21.144421629021217
13,57,2008,12,39.4589,-0.331667,4,13.0,98.532,98.499,0.0,15.0,10.0,0.0,41.0,4.0,0.0,0,26.43668720054757
9,57,2008,12,39.4589,-0.331667,4,9.0,98.595,98.336,100.721,9.0,13.0,0.0,17.0,7.0,0.0,0,23.159479808350444
8,57,2008,12,39.4589,-0.331667,4,8.0,98.738,97.85900000000001,100.631,41.0,6.0,0.0,96.0,3.0,1.0,0,31.290896646132786
10,57,2008,12,39.4589,-0.331667,4,10.0,98.622,98.417,100.75,2.0,18.0,0.0,11.0,9.0,0.0,0,29.48665297741273
15,57,2008,12,39.4589,-0.331667,4,15.0,98.787,98.744,0.0,13.0,11.0,0.0,31.0,5.0,0.0,0,23.082819986310746
14,56,2008,12,39.4589,-0.331667,4,14.0,98.559,98.515,0.0,18.0,9.0,0.0,24.0,6.0,0.0,0,31.991786447638603
16,56,2008,12,39.4589,-0.331667,4,16.0,98.88,0.0,0.0,3.0,17.0,0.0,14.0,8.0,0.0,0,28.5968514715948
18,56,2008,12,39.4589,-0.331667,4,18.0,99.268,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.60848733744011
11,56,2008,12,39.4589,-0.331667,4,11.0,98.667,98.428,0.0,8.0,15.0,0.0,17.0,7.0,0.0,0,23.616700889801507
19,56,2008,12,39.4589,-0.331667,4,19.0,99.811,0.0,0.0,11.0,12.0,0.0,14.0,8.0,0.0,0,36.25462012320329
17,56,2008,12,39.4589,-0.331667,4,17.0,99.235,0.0,0.0,6.0,16.0,0.0,24.0,6.0,0.0,0,37.412731006160165
4,45,2008,12,39.4589,-0.331667,4,4.0,98.703,98.229,99.488,57.0,3.0,2.0,121.0,1.0,6.0,0,28.854209445585216
20,41,2008,12,39.4589,-0.331667,4,20.0,99.943,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0,25.61806981519507
12,0,2008,12,39.4589,-0.331667,4,12.0,98.268,98.435,0.0,18.0,8.0,0.0,31.0,5.0,0.0,0,27.071868583162217
2,44,2008,13,50.4372,5.97139,401,2.0,106.87299999999999,106.39099999999999,107.678,74.0,2.0,5.0,131.0,1.0,7.0,1,27.370294318959616
5,44,2008,13,50.4372,5.97139,401,5.0,107.419,106.311,108.315,49.0,5.0,0.0,107.0,3.0,1.0,1,31.329226557152634
1,44,2008,13,50.4372,5.97139,401,1.0,106.887,106.088,107.338,76.0,1.0,4.0,119.0,2.0,5.0,1,23.665982203969882
6,44,2008,13,50.4372,5.97139,401,6.0,107.154,106.491,108.50399999999999,23.0,8.0,0.0,36.0,5.0,0.0,0,27.110198494182068
10,44,2008,13,50.4372,5.97139,401,10.0,107.152,106.804,110.319,13.0,12.0,0.0,17.0,8.0,0.0,0,21.182751540041068
8,44,2008,13,50.4372,5.97139,401,8.0,107.093,106.494,108.763,58.0,3.0,1.0,107.0,3.0,1.0,0,23.750855578370977
9,44,2008,13,50.4372,5.97139,401,9.0,106.777,106.544,108.951,4.0,17.0,0.0,17.0,8.0,0.0,0,29.52498288843258
7,44,2008,13,50.4372,5.97139,401,7.0,107.27000000000001,106.814,108.73599999999999,19.0,9.0,0.0,25.0,6.0,0.0,0,32.030116358658454
13,44,2008,13,50.4372,5.97139,401,13.0,107.35900000000001,106.995,0.0,15.0,10.0,0.0,41.0,4.0,0.0,0,26.47501711156742
3,43,2008,13,50.4372,5.97139,401,3.0,106.812,106.037,107.815,43.0,6.0,1.0,119.0,2.0,5.0,0,26.885694729637233
14,43,2008,13,50.4372,5.97139,401,14.0,107.132,107.018,0.0,6.0,16.0,0.0,25.0,6.0,0.0,0,37.451060917180016
15,43,2008,13,50.4372,5.97139,401,15.0,107.503,107.429,0.0,9.0,14.0,0.0,17.0,7.0,0.0,0,23.197809719370294
18,43,2008,13,50.4372,5.97139,401,18.0,108.226,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,25.65639972621492
19,43,2008,13,50.4372,5.97139,401,19.0,108.268,0.0,0.0,8.0,15.0,0.0,17.0,7.0,0.0,0,23.655030800821354
17,43,2008,13,50.4372,5.97139,401,17.0,108.211,0.0,0.0,3.0,18.0,0.0,14.0,9.0,0.0,0,28.635181382614647
11,43,2008,13,50.4372,5.97139,401,11.0,107.4,106.949,0.0,26.0,7.0,0.0,41.0,4.0,0.0,0,34.15468856947297
20,43,2008,13,50.4372,5.97139,401,20.0,108.447,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.64681724845996
4,42,2008,13,50.4372,5.97139,401,4.0,106.96000000000001,106.298,107.99199999999999,57.0,4.0,2.0,131.0,1.0,7.0,0,28.892539356605067
16,19,2008,13,50.4372,5.97139,401,16.0,108.15299999999999,0.0,0.0,11.0,13.0,0.0,14.0,9.0,0.0,0,36.29295003422313
12,13,2008,13,50.4372,5.97139,401,12.0,107.05199999999999,106.965,0.0,13.0,11.0,0.0,36.0,5.0,0.0,0,23.121149897330596
1,53,2008,14,45.6156,9.28111,162,1.0,95.464,95.837,97.555,23.0,9.0,1.0,27.0,6.0,1.0,1,21.201916495550993
2,53,2008,14,45.6156,9.28111,162,2.0,95.214,95.843,97.631,51.0,6.0,1.0,129.0,2.0,5.0,1,26.90485968514716
11,53,2008,14,45.6156,9.28111,162,11.0,95.553,96.697,0.0,64.0,3.0,1.0,117.0,3.0,1.0,1,23.770020533880903
8,53,2008,14,45.6156,9.28111,162,8.0,96.297,96.518,99.751,28.0,7.0,0.0,41.0,5.0,0.0,0,27.129363449691994
10,53,2008,14,45.6156,9.28111,162,10.0,95.709,96.626,99.906,53.0,5.0,0.0,117.0,3.0,1.0,0,31.34839151266256
6,53,2008,14,45.6156,9.28111,162,6.0,95.536,96.676,98.894,77.0,2.0,5.0,134.0,1.0,7.0,0,27.38945927446954
15,53,2008,14,45.6156,9.28111,162,15.0,95.394,99.265,0.0,78.0,1.0,4.0,129.0,2.0,5.0,0,23.685147159479808
3,53,2008,14,45.6156,9.28111,162,3.0,96.001,96.306,98.11699999999999,20.0,10.0,0.0,26.0,7.0,0.0,0,32.049281314168375
14,53,2008,14,45.6156,9.28111,162,14.0,95.965,97.52199999999999,0.0,57.0,4.0,2.0,134.0,1.0,7.0,0,28.91170431211499
17,53,2008,14,45.6156,9.28111,162,17.0,96.63,0.0,0.0,13.0,12.0,0.0,41.0,5.0,0.0,0,23.140314852840522
9,53,2008,14,45.6156,9.28111,162,9.0,95.737,96.525,99.787,15.0,11.0,0.0,41.0,4.0,0.0,0,26.494182067077343
18,53,2008,14,45.6156,9.28111,162,18.0,96.65299999999999,0.0,0.0,8.0,15.0,0.0,17.0,8.0,0.0,0,23.67419575633128
7,53,2008,14,45.6156,9.28111,162,7.0,95.906,96.00800000000001,99.152,26.0,8.0,0.0,41.0,4.0,0.0,0,34.17385352498289
5,53,2008,14,45.6156,9.28111,162,5.0,95.485,95.898,98.767,9.0,14.0,0.0,17.0,8.0,0.0,0,23.21697467488022
19,53,2008,14,45.6156,9.28111,162,19.0,97.006,0.0,0.0,3.0,18.0,0.0,14.0,9.0,0.0,0,28.654346338124572
13,52,2008,14,45.6156,9.28111,162,13.0,96.485,97.28399999999999,0.0,6.0,16.0,0.0,26.0,7.0,0.0,0,37.47022587268994
16,52,2008,14,45.6156,9.28111,162,16.0,96.50999999999999,0.0,0.0,11.0,13.0,0.0,14.0,9.0,0.0,0,36.31211498973306
4,52,2008,14,45.6156,9.28111,162,4.0,95.543,96.175,98.445,4.0,17.0,0.0,27.0,6.0,1.0,0,29.544147843942504
20,51,2008,14,45.6156,9.28111,162,20.0,97.417,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,25.675564681724847
12,11,2008,14,45.6156,9.28111,162,12.0,96.28,96.69800000000001,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.66598220396988
15,61,2008,15,1.2914,103.864,18,15.0,104.971,0.0,0.0,38.0,7.0,1.0,51.0,4.0,1.0,1,27.16769336071184
8,61,2008,15,1.2914,103.864,18,9.0,105.10300000000001,104.429,106.61099999999999,17.0,12.0,0.0,26.0,8.0,0.0,1,23.255304585900067
2,61,2008,15,1.2914,103.864,18,2.0,104.501,104.932,105.465,84.0,1.0,4.0,135.0,1.0,5.0,1,23.72347707049966
7,61,2008,15,1.2914,103.864,18,8.0,105.184,104.441,106.328,20.0,10.0,0.0,46.0,5.0,0.0,0,26.532511978097194
6,61,2008,15,1.2914,103.864,18,7.0,105.042,104.261,106.244,27.0,8.0,1.0,31.0,6.0,1.0,0,21.240246406570844
9,61,2008,15,1.2914,103.864,18,6.0,105.548,104.52000000000001,105.964,56.0,5.0,0.0,120.0,3.0,1.0,0,31.38672142368241
14,61,2008,15,1.2914,103.864,18,14.0,106.02799999999999,105.298,0.0,8.0,16.0,0.0,28.0,7.0,0.0,0,37.50855578370979
10,61,2008,15,1.2914,103.864,18,10.0,105.12700000000001,104.826,107.547,9.0,15.0,0.0,26.0,8.0,0.0,0,23.71252566735113
12,61,2008,15,1.2914,103.864,18,12.0,105.66,105.13300000000001,0.0,3.0,18.0,0.0,14.0,9.0,0.0,0,28.692676249144423
5,61,2008,15,1.2914,103.864,18,5.0,104.311,104.207,105.87299999999999,51.0,6.0,1.0,135.0,1.0,5.0,0,26.94318959616701
4,61,2008,15,1.2914,103.864,18,4.0,104.74000000000001,104.519,105.779,64.0,3.0,1.0,120.0,3.0,1.0,0,23.808350444900753
17,61,2008,15,1.2914,103.864,18,17.0,106.38900000000001,0.0,0.0,4.0,17.0,0.0,31.0,6.0,1.0,0,29.582477754962355
1,61,2008,15,1.2914,103.864,18,1.0,104.519,104.01400000000001,104.801,77.0,2.0,5.0,134.0,2.0,7.0,0,27.42778918548939
20,61,2008,15,1.2914,103.864,18,20.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.70431211498973
3,57,2008,15,1.2914,103.864,18,3.0,104.282,104.232,105.61699999999999,57.0,4.0,2.0,134.0,2.0,7.0,0,28.95003422313484
11,50,2008,15,1.2914,103.864,18,11.0,105.642,105.038,0.0,26.0,9.0,0.0,46.0,5.0,0.0,0,34.21218343600274
19,49,2008,15,1.2914,103.864,18,19.0,107.94,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,25.713894592744694
13,29,2008,15,1.2914,103.864,18,13.0,105.493,105.212,0.0,20.0,11.0,0.0,28.0,7.0,0.0,0,32.087611225188226
18,14,2008,15,1.2914,103.864,18,18.0,106.583,0.0,0.0,11.0,14.0,0.0,14.0,9.0,0.0,0,36.35044490075291
16,13,2008,15,1.2914,103.864,18,16.0,106.037,0.0,0.0,13.0,13.0,0.0,51.0,4.0,1.0,0,23.17864476386037
4,67,2008,16,35.3717,138.927,583,4.0,78.28999999999999,77.871,78.852,48.0,7.0,2.0,66.0,4.0,2.0,1,27.20602327173169
6,67,2008,16,35.3717,138.927,583,6.0,78.684,77.931,78.979,72.0,3.0,1.0,128.0,3.0,1.0,1,23.8466803559206
2,67,2008,16,35.3717,138.927,583,2.0,78.16,77.733,78.644,63.0,4.0,2.0,142.0,1.0,7.0,1,28.98836413415469
12,67,2008,16,35.3717,138.927,583,12.0,78.3,78.274,0.0,18.0,12.0,0.0,66.0,4.0,2.0,0,23.21697467488022
7,67,2008,16,35.3717,138.927,583,7.0,78.501,77.541,79.026,30.0,9.0,0.0,50.0,5.0,0.0,0,34.25051334702259
9,67,2008,16,35.3717,138.927,583,9.0,78.559,77.714,79.638,30.0,8.0,1.0,34.0,6.0,1.0,0,21.27857631759069
5,67,2008,16,35.3717,138.927,583,5.0,78.11,77.287,78.874,79.0,2.0,5.0,142.0,1.0,7.0,0,27.46611909650924
13,67,2008,16,35.3717,138.927,583,13.0,78.372,78.354,0.0,21.0,10.0,0.0,29.0,7.0,0.0,0,32.12594113620808
16,67,2008,16,35.3717,138.927,583,16.0,78.83500000000001,0.0,0.0,56.0,5.0,0.0,128.0,3.0,1.0,0,31.42505133470226
10,67,2008,16,35.3717,138.927,583,10.0,78.593,78.102,80.167,4.0,17.0,0.0,34.0,6.0,1.0,0,29.620807665982205
15,67,2008,16,35.3717,138.927,583,15.0,78.74,78.672,0.0,17.0,13.0,0.0,26.0,8.0,0.0,0,23.293634496919918
1,67,2008,16,35.3717,138.927,583,1.0,78.071,77.462,78.404,84.0,1.0,4.0,135.0,2.0,5.0,0,23.761806981519506
17,66,2008,16,35.3717,138.927,583,17.0,78.882,0.0,0.0,11.0,14.0,0.0,14.0,9.0,0.0,0,36.388774811772755
18,66,2008,16,35.3717,138.927,583,18.0,79.1,0.0,0.0,3.0,18.0,0.0,14.0,9.0,0.0,0,28.73100616016427
14,66,2008,16,35.3717,138.927,583,14.0,78.64,78.594,0.0,9.0,15.0,0.0,26.0,8.0,0.0,0,23.750855578370977
20,21,2008,16,35.3717,138.927,583,20.0,79.91,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.742642026009584
3,16,2008,16,35.3717,138.927,583,3.0,78.22,77.36,78.821,51.0,6.0,1.0,135.0,2.0,5.0,0,26.981519507186857
19,8,2008,16,35.3717,138.927,583,19.0,79.163,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,25.752224503764545
8,6,2008,16,35.3717,138.927,583,8.0,77.945,77.67,79.118,20.0,11.0,0.0,50.0,5.0,0.0,0,26.570841889117045
11,0,2008,16,35.3717,138.927,583,11.0,78.303,78.187,0.0,8.0,16.0,0.0,29.0,7.0,0.0,0,37.54688569472964
1,56,2008,17,31.3389,121.22,5,1.0,95.566,94.947,96.303,94.0,1.0,5.0,145.0,2.0,6.0,1,23.78097193702943
3,56,2008,17,31.3389,121.22,5,3.0,95.971,95.13499999999999,96.88900000000001,87.0,2.0,5.0,156.0,1.0,7.0,1,27.485284052019164
2,56,2008,17,31.3389,121.22,5,2.0,95.983,95.35499999999999,96.64500000000001,69.0,4.0,2.0,156.0,1.0,7.0,1,29.00752908966461
4,56,2008,17,31.3389,121.22,5,4.0,95.769,95.461,96.92699999999999,53.0,6.0,2.0,72.0,4.0,2.0,0,27.225188227241617
9,56,2008,17,31.3389,121.22,5,7.0,96.22399999999999,95.40299999999999,97.201,60.0,5.0,0.0,135.0,3.0,1.0,0,31.444216290212182
11,56,2008,17,31.3389,121.22,5,12.0,96.503,95.814,0.0,75.0,3.0,1.0,135.0,3.0,1.0,0,23.865845311430526
12,56,2008,17,31.3389,121.22,5,13.0,96.21000000000001,95.937,0.0,22.0,10.0,0.0,52.0,5.0,0.0,0,26.590006844626966
10,56,2008,17,31.3389,121.22,5,11.0,96.029,95.72200000000001,0.0,19.0,12.0,0.0,72.0,4.0,2.0,0,23.236139630390145
6,56,2008,17,31.3389,121.22,5,8.0,95.75200000000001,95.386,97.685,30.0,8.0,1.0,34.0,6.0,1.0,0,21.297741273100616
15,56,2008,17,31.3389,121.22,5,16.0,96.731,0.0,0.0,8.0,16.0,0.0,29.0,7.0,0.0,0,37.56605065023956
13,56,2008,17,31.3389,121.22,5,14.0,96.64,96.07900000000001,0.0,11.0,14.0,0.0,14.0,9.0,0.0,0,36.407939767282684
17,56,2008,17,31.3389,121.22,5,17.0,96.863,0.0,0.0,9.0,15.0,0.0,26.0,8.0,0.0,0,23.770020533880903
8,56,2008,17,31.3389,121.22,5,10.0,96.239,95.47800000000001,98.88499999999999,4.0,17.0,0.0,34.0,6.0,1.0,0,29.639972621492127
16,56,2008,17,31.3389,121.22,5,6.0,96.238,95.686,97.083,21.0,11.0,0.0,29.0,7.0,0.0,0,32.145106091718
14,55,2008,17,31.3389,121.22,5,15.0,96.434,96.21000000000001,0.0,17.0,13.0,0.0,26.0,8.0,0.0,0,23.312799452429843
18,55,2008,17,31.3389,121.22,5,18.0,97.053,0.0,0.0,3.0,18.0,0.0,14.0,9.0,0.0,0,28.750171115674195
20,55,2008,17,31.3389,121.22,5,20.0,97.739,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.761806981519506
5,49,2008,17,31.3389,121.22,5,5.0,95.62299999999999,95.21600000000001,96.93,51.0,7.0,1.0,145.0,2.0,6.0,0,27.000684462696782
19,13,2008,17,31.3389,121.22,5,19.0,97.72999999999999,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,25.77138945927447
7,2,2008,17,31.3389,121.22,5,9.0,96.104,95.715,97.934,30.0,9.0,0.0,52.0,5.0,0.0,0,34.26967830253251
1,71,2008,18,-23.7036,-46.6997,785,1.0,71.83,71.875,72.368,97.0,2.0,6.0,172.0,1.0,8.0,1,27.523613963039015
6,71,2008,18,-23.7036,-46.6997,785,6.0,72.214,72.09,72.967,61.0,5.0,2.0,80.0,4.0,2.0,1,27.263518138261464
3,71,2008,18,-23.7036,-46.6997,785,3.0,72.083,71.95,72.825,75.0,3.0,2.0,172.0,1.0,8.0,1,29.045859000684462
7,71,2008,18,-23.7036,-46.6997,785,7.0,72.39,71.845,73.082,35.0,8.0,1.0,39.0,6.0,1.0,0,21.336071184120467
4,71,2008,18,-23.7036,-46.6997,785,4.0,72.213,71.856,72.83,98.0,1.0,5.0,151.0,2.0,6.0,0,23.81930184804928
10,71,2008,18,-23.7036,-46.6997,785,10.0,72.223,71.909,74.23,25.0,10.0,0.0,56.0,5.0,0.0,0,26.628336755646817
5,71,2008,18,-23.7036,-46.6997,785,5.0,72.366,71.768,72.917,53.0,7.0,1.0,151.0,2.0,6.0,0,27.039014373716633
2,71,2008,18,-23.7036,-46.6997,785,2.0,72.226,72.107,72.737,31.0,9.0,0.0,56.0,5.0,0.0,0,34.30800821355236
12,71,2008,18,-23.7036,-46.6997,785,12.0,72.409,72.289,0.0,21.0,11.0,0.0,29.0,7.0,0.0,0,32.18343600273785
8,70,2008,18,-23.7036,-46.6997,785,8.0,72.371,72.026,73.297,60.0,6.0,0.0,135.0,3.0,1.0,0,31.482546201232033
13,70,2008,18,-23.7036,-46.6997,785,13.0,72.381,72.3,0.0,75.0,4.0,1.0,135.0,3.0,1.0,0,23.904175222450377
18,70,2008,18,-23.7036,-46.6997,785,18.0,73.002,0.0,0.0,17.0,13.0,0.0,26.0,8.0,0.0,0,23.351129363449694
17,70,2008,18,-23.7036,-46.6997,785,17.0,72.81,0.0,0.0,3.0,18.0,0.0,14.0,9.0,0.0,0,28.788501026694046
9,70,2008,18,-23.7036,-46.6997,785,9.0,72.498,72.075,74.105,4.0,17.0,0.0,39.0,6.0,1.0,0,29.678302532511978
15,70,2008,18,-23.7036,-46.6997,785,15.0,72.548,73.139,0.0,11.0,14.0,0.0,14.0,9.0,0.0,0,36.446269678302535
20,69,2008,18,-23.7036,-46.6997,785,20.0,73.508,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,25.809719370294317
16,69,2008,18,-23.7036,-46.6997,785,16.0,72.8,0.0,0.0,9.0,15.0,0.0,26.0,8.0,0.0,0,23.808350444900753
19,69,2008,18,-23.7036,-46.6997,785,19.0,73.426,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,35.800136892539356
11,0,2008,18,-23.7036,-46.6997,785,11.0,72.348,72.137,0.0,19.0,12.0,0.0,80.0,4.0,2.0,0,23.274469541409992
14,0,2008,18,-23.7036,-46.6997,785,14.0,72.69,72.717,0.0,8.0,16.0,0.0,29.0,7.0,0.0,0,37.60438056125941
1,58,2007,1,-37.8497,144.968,10,1.0,86.644,85.644,86.072,10.0,1.0,1.0,13.0,1.0,1.0,1,27.416837782340863
2,58,2007,1,-37.8497,144.968,10,2.0,86.697,85.326,86.493,8.0,2.0,0.0,14.0,11.0,0.0,1,25.634496919917865
4,58,2007,1,-37.8497,144.968,10,4.0,86.674,85.577,86.755,6.0,3.0,0.0,14.0,11.0,0.0,1,22.190280629705683
3,58,2007,1,-37.8497,144.968,10,3.0,86.895,85.358,86.556,5.0,4.0,0.0,5.0,2.0,0.0,0,29.853524982888434
